,TotalWorkingYears,Age,MonthlyIncome,OverTime_Yes,MaritalStatus_Married,MaritalStatus_Single,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,Department_Research & Development,Department_Sales,Attrition_Yes
157,-0.30398569734935293,-0.0059287433014748306,-0.1850816171296863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
158,0.3200284039226985,0.10038668742667133,-0.015085629943856853,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
159,0.07042276341387792,-0.7501367583984979,-0.057688030625463745,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,0.1952255836682882,1.6951181483488635,-0.8933982304039756,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
161,1.06884532544916,0.5256484103392559,-0.3554912198561138,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162,-1.3024082593846351,-0.7501367583984979,-0.9395163631806666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
163,-1.3024082593846351,-1.2817139120392287,-0.8712697989819759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
164,2.940887629265314,1.6951181483488635,2.0622984227102266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
165,-1.1776054391302249,-0.856452189126644,-0.8952595003366671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
166,1.3184509659579806,0.5256484103392559,1.4749643550608889,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
167,-0.6783941581125837,-0.3248750354859133,-0.8423167111401071,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
168,-0.6783941581125837,-0.9627676198547902,-0.349493794517441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,1.3184509659579806,0.6319638410674021,1.9518630733705271,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170,-0.5535913378581735,-0.0059287433014748306,-0.025632826229109045,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
171,-0.17918287709494263,0.7382792717955482,-0.13255244347372439,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,-0.803196978366994,-0.3248750354859133,-0.9506839827768159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
173,-0.5535913378581735,-0.9627676198547902,-0.28393573133263816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
174,-0.4287885176037632,0.3130175488829636,0.36606109071731546,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
175,-0.6783941581125837,-0.3248750354859133,-0.02604644176970717,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
176,-0.17918287709494263,0.7382792717955482,-0.14330644752927565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,-0.6783941581125837,-1.2817139120392287,-0.6621871432096236,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
178,-0.4287885176037632,-0.3248750354859133,-0.7581459486283887,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
179,2.6912819887564936,2.4393261634458865,2.6761038849578442,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,-0.5535913378581735,-0.5375058969422056,0.533161769118958,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
181,-0.4287885176037632,-0.11224417402962099,-0.40285019925459914,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
182,-0.17918287709494263,-0.5375058969422056,-0.537895673259887,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183,1.1936481457035704,0.5256484103392559,2.103866784540338,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,-0.4287885176037632,0.3130175488829636,-0.050863374205594676,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
185,-0.6783941581125837,-1.2817139120392287,-0.18239311611579848,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
186,-0.6783941581125837,-1.3880293427673749,-0.7966121939040143,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,-0.17918287709494263,-0.21855960475776715,-0.5401705587331767,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
188,0.07042276341387792,1.1635409947081328,0.3089821461147742,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
189,2.5664791685020836,1.3761718561644252,2.227951446719776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
190,3.0656904495197246,1.8014335790770097,2.3065383994334194,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
191,-1.3024082593846351,-0.7501367583984979,-0.8582409094531349,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
192,-0.9279997986214042,-0.6438213276703517,-0.4274603239201876,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
193,0.07042276341387792,0.20670211815481748,-0.2870378478871241,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
194,0.8192396849403396,1.4824872868925714,0.8322058049714025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
195,-0.5535913378581735,0.7382792717955482,-0.716370779027978,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,2.1920707077388526,1.3761718561644252,2.5052806666908185,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
197,-0.17918287709494263,-0.5375058969422056,-0.08395261745344469,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
198,1.8176622469756218,0.7382792717955482,2.5983441633253967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199,2.441676348247673,1.6951181483488635,1.8201265236900244,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
200,3.190493269774135,1.907749009805156,2.1113118642711046,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201,-0.6783941581125837,0.10038668742667133,-0.19852412219912535,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
202,-1.1776054391302249,-0.3248750354859133,-0.8032300425535843,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
203,0.44483122417710874,-0.11224417402962099,0.46160628059548237,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
204,0.07042276341387792,2.120379871261448,0.5817615951392378,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
205,-0.17918287709494263,-0.11224417402962099,-0.16874380327606034,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
206,-0.803196978366994,-0.9627676198547902,-0.6495718692213808,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
207,-0.30398569734935293,-0.21855960475776715,-0.6090375462427645,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
208,-0.6783941581125837,-1.0690830505829363,-0.4092612401338701,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
209,-0.5535913378581735,-0.0059287433014748306,-0.9415844408836571,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
210,-1.0528026188758146,1.3761718561644252,-0.815431701001229,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
211,1.3184509659579806,0.8445947025236944,2.102419130148245,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
212,-0.803196978366994,-1.0690830505829363,-0.4723376100750842,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
213,1.3184509659579806,0.41933297961110977,2.0616779993993295,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
214,0.07042276341387792,-0.7501367583984979,-0.8400418256668174,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
215,-1.3024082593846351,-0.5375058969422056,-0.785651382078164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
216,3.0656904495197246,1.907749009805156,2.5015581268254357,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
217,-0.17918287709494263,-0.5375058969422056,-0.36045460634329135,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
218,2.6912819887564936,1.8014335790770097,0.8015982549671412,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
219,-0.6783941581125837,0.7382792717955482,-0.7631093351155661,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
220,-0.6783941581125837,-0.5375058969422056,-0.06285822488294031,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
221,-1.0528026188758146,-0.43119046621405943,-0.8859531506732093,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
222,-0.6783941581125837,-1.0690830505829363,-0.9517180216283112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
223,-0.6783941581125837,-0.43119046621405943,-0.7914419996465377,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
224,-0.17918287709494263,1.0572255639799868,1.0801683215599784,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
225,-1.3024082593846351,-1.9196064964081057,-0.9858413037276565,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
226,0.6944368646859294,-0.0059287433014748306,-0.30254843065955384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
227,2.6912819887564936,2.014064440533302,1.4013407888344227,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
228,-0.17918287709494263,-0.856452189126644,-0.5031519678496446,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
229,0.9440425051947499,0.10038668742667133,1.1240115688633798,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
230,0.3200284039226985,0.5256484103392559,0.03206654168432941,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
231,1.3184509659579806,1.8014335790770097,0.850611696528019,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
232,-0.6783941581125837,-0.856452189126644,-0.8112955455952477,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
233,-0.5535913378581735,-1.1753984813110825,-0.4822643830494392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
234,-0.17918287709494263,-0.0059287433014748306,0.21012803191182228,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
235,-0.17918287709494263,-0.6438213276703517,-0.14702898739465878,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
236,-0.803196978366994,0.8445947025236944,-0.4839188452118317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
237,1.3184509659579806,0.6319638410674021,2.1783175818480007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
238,-0.17918287709494263,-0.856452189126644,1.097953789805698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
239,-0.17918287709494263,-0.7501367583984979,0.13195469473877663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
240,1.3184509659579806,0.3130175488829636,1.422228373634628,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
241,3.0656904495197246,2.014064440533302,1.3620473124776007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
242,-0.6783941581125837,-1.2817139120392287,-0.08147092420985594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
243,-0.17918287709494263,0.5256484103392559,-0.07319861339789344,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244,-0.30398569734935293,-0.5375058969422056,0.4905593684373511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
245,-0.17918287709494263,-0.5375058969422056,-0.2723544961958907,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
246,0.07042276341387792,1.907749009805156,-0.25043287254419005,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
247,-1.0528026188758146,-1.0690830505829363,-0.41463824216164574,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
248,-0.4287885176037632,0.10038668742667133,-0.7868922286999583,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
249,-0.17918287709494263,-0.0059287433014748306,-0.7554574476145008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
250,-0.803196978366994,-1.1753984813110825,-0.38982130972575824,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
251,1.6928594267212116,0.8445947025236944,2.6008258565689855,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
252,-0.803196978366994,-1.1753984813110825,-0.5105970475804108,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
253,0.07042276341387792,0.41933297961110977,0.3232518822654095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
254,-1.3024082593846351,-1.9196064964081057,-0.8425235189104062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
255,0.44483122417710874,0.3130175488829636,0.8746013978827103,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
256,-0.30398569734935293,0.6319638410674021,-0.2831085002514419,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
257,-1.3024082593846351,-0.21855960475776715,-1.1053761949605148,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
258,2.816084809010904,1.5888027176207173,2.1156548274473845,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
259,0.569634044431519,1.269856425436279,-0.012190321159669977,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
260,-0.5535913378581735,-0.0059287433014748306,-0.6464697526668949,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
261,-0.4287885176037632,0.6319638410674021,-0.9033250033783305,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
262,-1.0528026188758146,-1.4943447734955209,-0.8900893060791906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
263,1.1936481457035704,1.907749009805156,1.6813585098193533,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
264,2.6912819887564936,1.6951181483488635,1.5818839723055043,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
265,0.3200284039226985,-0.3248750354859133,-0.26532303200572255,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
266,-0.5535913378581735,2.2266953019895945,-0.8576204861422377,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
267,-0.5535913378581735,-0.3248750354859133,0.2337041177259154,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
268,0.07042276341387792,-0.7501367583984979,0.3821920968006423,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
269,-0.4287885176037632,-0.5375058969422056,-0.7420149425450617,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
270,0.569634044431519,-0.11224417402962099,-0.14723579516495783,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
271,-0.803196978366994,0.3130175488829636,-0.4754397266295701,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
272,-0.054380056840532355,-0.11224417402962099,-0.19686966003673284,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
273,-1.4272110796390454,-1.7069756349518133,-1.1155097757051688,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
274,-0.4287885176037632,-0.3248750354859133,-0.8369397091123315,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
275,0.569634044431519,-0.3248750354859133,-0.37575838134542194,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
276,0.1952255836682882,0.20670211815481748,-0.29406931207729226,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,0.07042276341387792,0.8445947025236944,-0.6057286219179795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
278,-0.6783941581125837,-0.6438213276703517,-0.6508127158431751,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
279,0.9440425051947499,0.10038668742667133,0.048611163308254414,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
280,-0.30398569734935293,-0.6438213276703517,1.4577993101260667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
281,-1.0528026188758146,-1.1753984813110825,-0.8203950874884065,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
282,-0.17918287709494263,-0.7501367583984979,-0.41339739553985133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
283,-0.17918287709494263,-0.3248750354859133,0.38756909882841795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
284,-0.9279997986214042,-0.21855960475776715,-0.6452289060451005,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
285,-1.3024082593846351,-1.0690830505829363,-0.8861599584435084,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
286,-0.6783941581125837,-0.6438213276703517,-0.37327668810183323,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
287,-0.4287885176037632,0.20670211815481748,-0.5937337712406339,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
288,-0.17918287709494263,-0.856452189126644,-0.8119159689061449,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
289,-0.17918287709494263,-0.856452189126644,0.2095076086009251,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
290,-0.17918287709494263,0.7382792717955482,-0.881816995267228,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
291,-0.803196978366994,-1.1753984813110825,-0.8805761486454337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
292,0.3200284039226985,1.1635409947081328,-0.5325186712321114,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
293,0.9440425051947499,0.10038668742667133,-0.47750780433256074,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
294,-1.3024082593846351,-1.4943447734955209,-1.0391977084648147,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
295,1.3184509659579806,1.3761718561644252,1.5194280256751873,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
296,0.07042276341387792,-0.0059287433014748306,0.1658711690678229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
297,-0.4287885176037632,-0.6438213276703517,-0.9341393611528909,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,-0.30398569734935293,1.269856425436279,0.21260972515541102,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
299,0.44483122417710874,-0.3248750354859133,-0.4512432175045798,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
300,-0.4287885176037632,0.41933297961110977,-0.1308979813113319,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
301,-0.17918287709494263,-0.3248750354859133,-0.10008362353677157,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
302,1.06884532544916,0.20670211815481748,0.8917664428175325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
303,-0.17918287709494263,-0.5375058969422056,-0.5598172969115877,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
304,-0.9279997986214042,-0.0059287433014748306,-0.8892620749979943,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
305,-0.5535913378581735,-0.7501367583984979,-0.9293827824360125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
306,3.190493269774135,1.907749009805156,2.5683570366320327,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
307,-0.9279997986214042,-0.0059287433014748306,-0.40243658371400104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
308,0.44483122417710874,-0.21855960475776715,-0.3947846962129357,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
309,1.1936481457035704,0.9509101332518405,0.8369623836882809,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
310,-0.5535913378581735,-0.11224417402962099,-0.7839969199157715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
311,-0.6783941581125837,-1.3880293427673749,-0.716370779027978,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
312,2.1920707077388526,1.3761718561644252,2.6080641285294526,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
313,-0.803196978366994,-0.5375058969422056,-0.8880212283761999,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
314,-0.6783941581125837,-0.3248750354859133,-0.46427210703342076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
315,-0.4287885176037632,-1.1753984813110825,-0.630338746583568,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
